-61.2500 -60.7250 14.2500 15.0250 .0250 .0250 3 1 1 1 0.0 Geoide géométrique pour la Martinique (EGM96 + points GPS nivelés)
	-61.100	14.450	-38.979	99
	-61.100	14.425	-39.103	99
	-61.100	14.400	-39.230	99
	-61.100	14.375	-39.358	99
	-61.100	14.350	-39.487	99
	-61.100	14.325	-39.616	99
	-61.100	14.300	-39.745	99
	-61.100	14.275	-39.874	99
	-61.100	14.250	-40.003	99
	-61.075	15.025	-40.199	99
	-61.075	15.000	-39.905	99
	-61.075	14.975	-39.614	99
	-61.075	14.950	-39.327	99
	-61.075	14.925	-39.053	99
	-61.075	14.900	-38.799	99
	-61.075	14.875	-38.575	99
	-61.075	14.850	-38.386	03
	-61.075	14.825	-38.222	03
	-61.075	14.800	-38.069	03
	-61.075	14.775	-37.957	03
	-61.075	14.750	-37.898	03
	-61.075	14.725	-37.894	03
	-61.075	14.700	-37.932	03
	-61.075	14.675	-37.987	03
	-61.075	14.650	-38.042	03
	-61.075	14.625	-38.079	03
	-61.075	14.600	-38.155	03
	-61.075	14.575	-38.242	03
	-61.075	14.550	-38.332	03
	-61.075	14.525	-38.429	03
	-61.075	14.500	-38.535	03
	-61.075	14.475	-38.650	03
	-61.075	14.450	-38.772	03
	-61.075	14.425	-38.902	99
	-61.075	14.400	-39.037	99
	-61.075	14.375	-39.177	99
	-61.075	14.350	-39.319	99
	-61.075	14.325	-39.465	99
	-61.075	14.300	-39.613	99
	-61.075	14.275	-39.763	99
	-61.075	14.250	-39.913	99
	-61.050	15.025	-40.300	99
	-61.050	15.000	-40.001	99
	-61.050	14.975	-39.705	99
	-61.050	14.950	-39.416	99
	-61.050	14.925	-39.141	99
	-61.050	14.900	-38.889	99
	-61.050	14.875	-38.666	99
	-61.050	14.850	-38.471	99
	-61.050	14.825	-38.299	03
	-61.050	14.800	-38.142	03
	-61.050	14.775	-38.011	03
	-61.050	14.750	-37.916	03
	-61.050	14.725	-37.868	03
	-61.050	14.700	-37.875	03
	-61.050	14.675	-37.910	03
	-61.050	14.650	-37.931	03
	-61.050	14.625	-37.960	03
	-61.050	14.600	-38.035	03
	-61.050	14.575	-38.097	03
	-61.050	14.550	-38.173	03
	-61.050	14.525	-38.261	03
	-61.050	14.500	-38.360	03
	-61.050	14.475	-38.471	03
	-61.050	14.450	-38.593	03
	-61.050	14.425	-38.726	99
	-61.050	14.400	-38.866	99
	-61.050	14.375	-39.014	99
	-61.050	14.350	-39.168	99
	-61.050	14.325	-39.328	99
	-61.050	14.300	-39.493	99
	-61.050	14.275	-39.663	99
	-61.050	14.250	-39.833	99
	-61.025	15.025	-40.424	99
	-61.025	15.000	-40.124	99
	-61.025	14.975	-39.825	99
	-61.025	14.950	-39.532	99
	-61.025	14.925	-39.256	99
	-61.025	14.900	-39.002	99
	-61.025	14.875	-38.774	99
	-61.025	14.850	-38.573	99
	-61.025	14.825	-38.397	99
	-61.025	14.800	-38.240	03
	-61.025	14.775	-38.096	03
	-61.025	14.750	-37.965	03
	-61.025	14.725	-37.865	03
	-61.025	14.700	-37.828	03
	-61.025	14.675	-37.861	03
	-61.025	14.650	-37.842	03
	-61.025	14.625	-37.825	03
	-61.025	14.600	-37.911	03
	-61.025	14.575	-37.981	03
	-61.025	14.550	-38.053	03
	-61.025	14.525	-38.131	03
	-61.025	14.500	-38.220	03
	-61.025	14.475	-38.324	03
	-61.025	14.450	-38.445	03
	-61.025	14.425	-38.578	99
	-61.025	14.400	-38.720	99
	-61.025	14.375	-38.872	99
	-61.025	14.350	-39.034	99
	-61.025	14.325	-39.207	99
	-61.025	14.300	-39.388	99
	-61.025	14.275	-39.575	99
	-61.025	14.250	-39.766	99
	-61.000	15.025	-40.565	99
	-61.000	15.000	-40.268	99
	-61.000	14.975	-39.966	99
	-61.000	14.950	-39.672	99
	-61.000	14.925	-39.392	99
	-61.000	14.900	-39.133	99
